train_idx,text,label,label_text
2536,"the only not so positive comment i have is about the depth adjustment , it is not easy to micro adjust accurately",0,negative
2537,"as a loyal customer of norton symantec products , i purchased internet security 2004 as a software firewall and could not be any more dissatisfied with the product ( and hence the one star rating )",0,negative
2538,i ' ve been incredibly happy with this camera,1,positive
2539,"i can tell using the phone that it feels a little flimsier than motorola 's do , but as long as i 'm not planning on dropping the phone or running over it with my car it should be just fine",1,positive
2540,fm radio built in ( howard stern ),1,positive
2541,there is an open source firmware on the net which has tons of extra features,1,positive
2542,"battery life , the drawback to most digital cameras , to quote k reeves",1,positive
2543,"it is without even a slight doubt , my new favorite",1,positive
2544,it is very easy to change bits without removing the router from the table and the shaft lock works great,1,positive
2545,"the ear buds that come with it look cheap , but the sound quality is amazing",1,positive
2546,"i ' ve always liked symantec products , except for this version 2004",0,negative
2547,"this is the first phone i know of that has the large bright screen , infrared , bluetooth , usb connector and a speakerphone",1,positive
2548,2 you still have to clean the thing ! !,0,negative
2549,"it is heavy enough to make it stable , but not too heavy to preclude hand use",1,positive
2550,the battery does not last 12 hours,0,negative
2551,this thing plays everything i feed it,1,positive
2552,"i am an advanced computer user , so i can not even imagine how a new or novice user would ever get this terrible program to work !",0,negative
2553,overall this has been my favorite phone that i have owned,1,positive
2554,"really like it , easy to use , great images , very intuitive , fits in my jacket pocket",1,positive
2555,"although the nokia 6610 is a little short on the features department , it is an outstanding piece of hardware for doing what it was primarily meant to do to be a wireless telephone",1,positive
2556,i then realized a major design flaw,0,negative
2557,"as for bluetooth , no problems at all",1,positive
2558,easy to use a lot of reviews has mentioned about this,1,positive
2559,"1 a cell phone is to make calls , in other words , quality of reception and mic speaker are the most important , the 6600 has a relatively low volume speaker , you ' d have to press it hard against your ear to hear anything the other person is saying , unless the surroundings were completely quiet",0,negative
2560,"i wash ours out with lysol each time i empty it , and that helps , but when its hot out well , just be prepared",0,negative
2561,the zen xtra sounds great with good headphone and well re cored mp3s,1,positive
2562,the first one lasted about 6 years of heavy use,1,positive
2563,"but , i would definately recommend this phone",1,positive
2564,it really is a great buy if you are loo kin at having just one modem but many computers around the house,1,positive
2565,who in the hell needs a frigging vga camera on their cellphone ? ? ?,0,negative
2566,"the touch buttons do take a little getting used to and i don ' t like how the scroll button is the same button used as an enter key , but you get used to it and it isn ' t a big deal",0,negative
2567,it looks great and is loaded with features,1,positive
2568,the pictures are absolutely amazing the camera captures the minutest of details,1,positive
2569,"so , i ' ve had it for a month , and the headphone jack went out",0,negative
2570,they fired away and the picture turned out quite nicely ( as all of my pictures have thus far ),1,positive
2571,"ive seen em all , the archos , dell , ipods , everything good price and great sound makes this one the best in my opinion",1,positive
